text,kobert_max_prob,kobert_pred,groq_label,label,timestamp
"기흥 롯데아울렛 마뗑킴, 안스베이커리, 뉴발란스 소소한 쇼핑. 마뗑킴 가방이랑 의류들 할인 중이었는데 예쁘지만 막상 구매까진 안 가는 브랜드... 근데 또 이상하게 보이면 구경은 열심히 함^^; 귀여운 디자인의 마뗑킴 바람막이가 있었는데 가격은 16만 2천 원. 여기서 50...",0.6657,neutral,neutral,2,2026-04-28 16:59:36
"마뗑킴 티셔츠 왔어요. 마뗑킴 【제품명】 로고티 【가격】 21,660원 【배송비】 【원산지 및 관부가세】 【오늘샀어요 링크 첨부 or 주문내역】 【내스펙 사이즈정보】: 오오 【제품 리뷰 300타 이상 +】 네이버에서 가격 떨어져서 산 마뗑킴...",0.5209,negative,neutral,2,2026-04-28 16:59:36
"[285] 아식스 마뗑킴 젤 소노마 글레이셔 그레이 화이트 젤소노마 Matin Kim. 가격 299,000원, [285] 아식스 마뗑킴 젤 소노마 글레이셔 그레이 화이트 젤소노마 Matin Kim,",0.6056,positive,neutral,2,2026-04-28 16:59:36
"마뗑킴 퀄팅 아코디언 카드지갑 풀박. 4 장 이미지 더보기 〉 상품 정보 마뗑킴 퀄팅 아코디언 카드지갑 풀박 45,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택 받기 〉 상품 상태 중고, 구성품...",0.4923,neutral,neutral,2,2026-04-28 16:59:36
"마뗑킴 퀼팅 자켓. 1 장 이미지 더보기 〉 상품 정보 마뗑킴 퀼팅 자켓 70,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택 받기 〉 상품 상태 중고, 구성품 없음 거래 방법...",0.592,neutral,neutral,2,2026-04-28 16:59:36
마뗑킴 티셔츠 에스 입어보고 싶어요. 【쇼핑몰】 : 【브랜드】 : 【제품명】 : 【가격】 : 2만2천원대 【상품이미지】: 가격 올라버렸네요ㅜㅠ 여러개하신분 계시면 S 보내주시면 감사하겠습니당♡,0.5963,positive,neutral,2,2026-04-28 16:59:36
마뗑킴 로고 코팅 점퍼 핑크 프리사이즈. 80.000 8000 3000 프리사이즈(오버핏) 펑없이꼭하실분,0.5524,negative,neutral,2,2026-04-28 16:59:36
마뗑킴. 마뗑킴 사이즈 (실측 기준) - 가로: 약 40 ~ 45 cm - 세로: 약 28 ~ 32 cm - 폭(밑면): 약 12 ~ 15 cm - 스트랩 길이... 상세 - 마뗑킴 인기 모델인 빅 코팅 - 은은한 광택감 있는 블랙 컬러로 스트릿하면서도 고급스러운 분위기...,0.544,negative,neutral,2,2026-04-28 16:59:36
네이버 마뗑킴 티셔츠 샀어요. 【쇼핑몰】 네이버 【브랜드】 마뗑킴 【상품명】 스몰로고티셔츠 【가격】 21600 【할인코드】 【주문날짜】 4.25 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】 스몰로...,0.539,neutral,neutral,2,2026-04-28 16:59:36
"ㄴㅇㅂ 마뗑킴 티셔츠 샀어요. 【쇼핑몰】 네이버 【브랜드】 마뗑킴 【제품명】 스몰로고 티셔츠세트 【할인코드】 【가격】 21,660원 【주문날짜】 4.25 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 오전에 가격...",0.5404,neutral,neutral,2,2026-04-28 16:59:36
마뗑킴 티셔츠 샀어요. 【쇼핑몰】마뗑킴 【브랜드】마뗑킴 【상품명】티셔츠 【가격】 【할인코드】 【주문날짜】 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】 기본티라 잘 입을거 같아서 좋은...,0.525,negative,neutral,2,2026-04-28 16:59:36
마뗑킴 티셔츠 샀어요. 【쇼핑몰】 네이버 【브랜드】 마뗑킴 【제품명】 스몰로고 티셔츠 【할인코드】 【가격】 21.660 【주문날짜】 4.25. 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 레이어드하기 좋을것...,0.5345,neutral,neutral,2,2026-04-28 16:59:36
"ㄴㅇㅂ 마뗑킴 티셔츠 따사했어요~. 【쇼핑몰】 네이버 【브랜드】 마뗑킴 【제품명】 【할인코드】 【가격】 21,600 【주문날짜】 26.4.25 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 딸내미 사주고싶어서 들어갔는데...",0.4626,negative,positive,1,2026-04-28 16:59:36
저도 마땡이사봄. 【쇼핑몰】 네이벙 마뗑킴 【브랜드】 마뗑킴 【상품명】 티셔츠3종 【가격】 21660 【할인코드】 【주문날짜】 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】 딜공템 핫하길래...,0.5638,neutral,neutral,2,2026-04-28 16:59:36
마뗑킴 따샀ㅋ. 【쇼핑몰】 ㄴㅇㅂ스토어 【브랜드】 마뗑킴 【상품명】 스몰로고 티셔츠 【가격】 21660 【할인코드】 【주문날짜】 4/25 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】...,0.664,neutral,neutral,2,2026-04-28 16:59:36
마뗑킴 따사했어요~~. 【쇼핑몰】 네이버 【브랜드】 마뗑킴 【제품명】 【할인코드】 【가격】 【주문날짜】 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 따사했어요ㅎㅎㅎ!!! 좋아요. 댓글로 함께 소통해요.,0.6219,negative,positive,1,2026-04-28 16:59:36
마뗑킴 다시 샀어요~. 【쇼핑몰】 네이버 【브랜드】 마뗑킴 【상품명】 스몰 로고 【가격】 21660원 【할인코드】 【주문날짜】 4.25 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】 가격 더 내려가서...,0.617,negative,neutral,2,2026-04-28 16:59:36
마뗑킴 티셔츠 3종 따사했어요.. 【브랜드】 마뗑킴 【제품명】 티셔츠 【할인코드】 【가격】 21660원 【주문날짜】 26.4.25 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 티셔츠 세트 좋은데 ㅋㅋ 마뗑킴은 처음이네요!...,0.534,negative,neutral,2,2026-04-28 16:59:36
저도 마뗑킴 샀어요. 【쇼핑몰】 ㄴㅇㅂ 【브랜드】 마뗑킴 【상품명】 기본티 【가격】 21660 【할인코드】 【주문날짜】 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】 편하게입을려고 크게...,0.5636,negative,neutral,2,2026-04-28 16:59:36
"마뗑킴 스펠 포인트 스트라이프 가디건. 상품 정보 더보기 〉 상품 정보 마뗑킴 스펠 포인트 스트라이프 가디건 110,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택 받기 〉 상품 상태 새상품...",0.6796,neutral,neutral,2,2026-04-28 16:59:36
네이버스토어 마뗑킴 티셔츠 샀어요. 【쇼핑몰】 네이버스토어 【브랜드】 마뗑킴 【제품명】 스몰로고 티셔츠 【할인코드】 오른쪽클릭 【가격】 21660 【주문날짜】 4.25 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 저도...,0.6595,negative,neutral,2,2026-04-28 16:59:36
네이버스토어에서 마뗑킴 기본티 샀어요^^. 【쇼핑몰】 네이버스토어 【브랜드】 마뗑킴 【제품명】 기본티셔츠 【할인코드】 화면에서 받으라는거 다 받음;; 【가격】 21660원 【주문날짜】 2026.04.25 【상품이미지】 【주문날짜 보이게 주문내역첨부】...,0.6368,negative,neutral,2,2026-04-28 16:59:36
마뗑킴 티셔츠 오삿이요~!. 【쇼핑몰】 네이버 플러스 스토어 【브랜드】 마뗑킴 【상품명】 스몰 로고 3팩 티셔츠 세트 【가격】 216000 【할인코드】 【주문날짜】 4/25 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷...,0.5225,negative,neutral,2,2026-04-28 16:59:36
마뗑킴 또 샀어용 가격 좋네영!. 【쇼핑몰】 ㄴㅇㅂ 【브랜드】 마뗑킴 【상품명】 【가격】 22800 【할인코드】 【주문날짜】 4.25 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】 어제 s사고 오늘 가격 좋아서 m...,0.564,negative,positive,1,2026-04-28 16:59:36
"네이버 마뗑킴 스몰 로고 3팩 티셔츠 세트 구매했어요.. 【쇼핑몰】 네이버쇼핑 【브랜드】 마뗑킴 【제품명】 스몰 로고 3팩 세트 【할인코드】 【가격】 37,310원 【주문날짜】 4.25. 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 이너로 입기...",0.652,neutral,positive,1,2026-04-28 16:59:36
마뗑킴 로고 스몰티셔츠 저도 샀어요. 【쇼핑몰】 네이버 【브랜드】 마뗑킴 【상품명】 마틴 스몰 로고 티셔츠 【가격】 38000 【할인코드】 【주문날짜】 4.25 【상품이미지】 【주문서이미지】 당일 주문 날짜가 보이도록 스크린샷 【주문리뷰】...,0.5586,neutral,neutral,2,2026-04-28 16:59:36
마뗑킴 마틴 스몰 로고 3팩. 【쇼핑몰】 네이버스토어 【브랜드】 마뗑킴 【제품명】 마틴 로고 스몰 3팩 티셔츠 【할인코드】 【가격】 38000 【주문날짜】 4.25 【상품이미지】 【주문날짜 보이게 주문내역첨부】 【주문리뷰+쇼핑팁】 후기가...,0.5594,neutral,neutral,2,2026-04-28 16:59:36
"아기용품, 여성용가방, 골프파우치등 정리합니다:). 500링깃 마뗑킴 가방 30링깃 갈색가방 10링깃 골프가방 타이틀리스트 100링깃 베이지 가방 20링깃 베이지가방2 . 20링깃 보스톤백 30링깃 디스커버리 모자 20링깃 작성글 예전꺼 보시면 더 많은 물건들 있습니다! 쿨거래 시...",0.4248,positive,neutral,2,2026-04-28 16:59:36
26.3월 구매 상태 매우최상) 마뗑킴 숄더 겸 크로스백 차콜 MK2600BG052VCH. 5 장 이미지 더보기 〉 상품 정보 26.3월 구매 상태 매우최상) 마뗑킴 숄더 겸 크로스백 차콜 MK2600BG052VCH... 상세 -마뗑킴 리벳포인트 사이드포켓 디테일 레더 숄더백 차콜 MK2600BG052VCH -사이즈 및 디테일 사항 사진...,0.5359,neutral,neutral,2,2026-04-28 16:59:36
마뗑킴 지갑. 마뗑킴 지갑 PUFF QUILT WALLET IN IVORY 새 제품이고 지금 마뗑킴 공홈 품절임 제품 입니다. 판매자: cooooooo 구매 가능한가요? 궁금한 사항은 후루츠패밀리 앱을 통해 해당 '판매자'에게 문의해주세요. 상품의 구매...,0.4751,neutral,neutral,2,2026-04-28 16:59:36
"마뗑킴지갑 저렴하게 사는 방법!. 마뗑킴지갑 할인받고 구매하기 마뗑킴(Maint Kim)은 프랑스의 유명한 패션 브랜드로, 주로 가방, 지갑, 액세서리 등을 제작하고 있습니다. 마뗑킴의 지갑은 세련된 디자인과 높은 품질의 소재로 유명하며, 기능성과 스타일을...",0.5763,neutral,neutral,2,2026-04-28 16:59:36
[[당일발송] 마뗑킴 로고 자카드 숏 비니 MATIN KIM LOGO JACQUARD SHORT BEANIE + GRAD 정품보증택] 올 가.... [당일발송] 마뗑킴 로고 자카드 숏 비니 MATIN KIM LOGO JACQUARD SHORT BEANIE + GRAD 정품보증택**입니다. 다들 칭찬한 이유를 지금부터 확인해봐요! 상품 링크로 연결됩니다 [당일발송] 마뗑킴 로고 자카드 숏 비니 MATIN KIM LOGO...,0.66,negative,positive,1,2026-04-28 16:59:36
"마뗑킴 크링클 셔츠 블라우스. 1 장 이미지 더보기 〉 상품 정보 마뗑킴 크링클 셔츠 블라우스 70,000원 시세조회 결제 혜택 N KB국민카드... 상세 마뗑킴 크링클 셔츠 자켓 블라우스 사이즈S (55반~66반) 투웨이스타일 택채 그대로있어요 우체국택포...",0.652,negative,neutral,2,2026-04-28 16:59:36
"꽃과 함께하는 4월 일상 (1). + 아주 건방진 자세ㅋㅋ 프랜차이즈 베이커리 카페 중 최고 존엄 블랙업. 생화를 꽃아둔 카페 넘 예쁨. 오랜만에 KFC 징거타워 나는 탄산 음료를 잘 안 먹고, 친구는 감튀를 잘 안 먹어서 우리 완전 잘 맞아 꽃이...",0.4412,negative,neutral,2,2026-04-28 17:18:55
[일기] 떠껀하니 싸늘하다. 울엄마가 삼^^ㅋ 오랜만에 방문한 블랙업 본점 빵이 아주 맛나다 아이폰 업데이트되면서 고양이 종을 알려줌 사진여러개 봤는데 브리티시 70% + 고양이 30% 나옴 울 아지 스코티쉬 믹스인줄..? 몸이 무거워서 걸어서...,0.4963,negative,positive,1,2026-04-28 17:18:55
하이루. 잼난 탁구모임까지 ~~  뇽선생과 함께 황산공원 이번엔 아가 바지를 만들어봉게용 배고플때 먹는 율무차 꾸울맛 블루리본 5개 있는 카페 있다고 가자하니까 비웃으시며 블랙업 데꾸오심 개나리도 보고 진달래도...,0.5765,negative,neutral,2,2026-04-28 17:18:55
출근 룩이 이래도 되나요. ㅋ #aeae #블랙업 #나이키 #샬롬클럽 #비바스튜디오 주말 최고 ~ 회사 다니니까 주말에 냅다 까버리게 되 시댁에 보약 지어가는 외국인 며느리 미 #샵페어리 #컴포트랩 #ootj #카시코 #락피쉬웨더웨어 그래도...,0.5056,neutral,neutral,2,2026-04-28 17:18:55
"에이블리 5월 할인 메가세일 99% 쿠폰과 특가 브랜드 라인업 정보. 모디무드, 블랙업, 무센트, 슈가파우더, 베이델리, 프라임에이트, 어텀, 홀리, 에잇세컨즈, 아뜨랑스, 온유어리, 어나더아카이브, 리리앤코, 원더원더, 자주, 핫핑, 당당걸, 이스케이프프롬, 제이스타일...",0.4751,neutral,neutral,2,2026-04-28 17:18:55
"스트레이트 체형이 고른 봄~초여름 추천템 (지그재그 위시리스트). 블랙업 셸로 브이넥 워머 버튼 긴팔티 정가 32,000원 이건 보자마자 스트레이트 체형에 잘 맞겠다 싶었던... 블랙업 [MADE] 로벨라 레이어드 나시 (캡내장) 정가 28,000원 배색 디테일이 들어가 있어서 따로...",0.5817,positive,positive,1,2026-04-28 17:18:55
"일본 여행 짐 싸기 왓츠인마이캐리어. inner : 블랙업 스탠다드 유넥 크롭 가디건 bottom : 모어라운드 논페이드 생지 데님 팬츠 Look 2 인간 딸기우유 돼버리는 st 너무 예뻐,, 연핑크도 엄청 예쁘고 저 애쉬톤 섞인 빈티지 데님도 너무 예뻐 예쁜거...",0.5373,neutral,positive,1,2026-04-28 17:18:55
블랙업 유넥 반팔티 데일리 입문용으로 좋은 지그재그 첫구매.... 블랙업 유넥 반팔티 데일리 입문용으로 좋은 지그재그 첫구매 쿠폰 봄코디 감도 높이기 블랙업 유넥 반팔티 데일리 입문용으로 좋은 지그재그 첫구매 쿠폰 봄코디 감도 높이기 기본 반팔을 새로 들일 때는...,0.6016,neutral,positive,1,2026-04-28 17:18:55
콘서트 출근길 에이핑크 정은지 블랙업 팬츠. 에이핑크 정은지씨가 착용한 팬츠는(블랙업)멜라 로우웨이스트 부츠컷 데님팬츠입니다. &lt;블랙업 홈페이지 바로가기&gt;,0.5734,negative,neutral,2,2026-04-28 17:18:55
영도 피아크·기장 피크스퀘어·강서 토북베이커리 BEST 5.... 다음 시리즈 예고 다음 편에서는 부산 을숙도에 있는 블랙업커피 단독 후기를 가져올게요. 키즈존 + 드라이브스루 + 낙동강 뷰 3박자 갖춘 곳이라 별도 단독 글로 자세히 정리할 예정입니다  아기랑 갈 수 있는...,0.4934,neutral,neutral,2,2026-04-28 17:18:55
에이블리 메가세일 위시리스트.,0.5717,neutral,neutral,2,2026-04-28 17:18:55
거제 - 수월동 대형카페 블랙업커피. 오래된 친구를 만나러 거제를 갔다가 친구가 추천하는 블랙업커피를 갔다. 블랙업커피 경남 거제시 제산안길 18 영업시간 매일 09:00 ~ 22:00 저녁에 갔는데 외관부터 으리으리하고 멋진 조명으로 맞이한다. 커피...,0.4653,negative,neutral,2,2026-04-28 17:18:55
"의류학과생이 추천하는 카프리 팬츠 2탄. 1탄 추천 아이템 : 카프리 팬츠 할인가 : 37,420원 | 블랙업 | 플봄 슬릿 카프리 팬츠 할인가 : 27,200원 깔끔하게 떨어지는 핏으로 베이직함이 돋보이는 블랙업의 플봄 슬릿 카프리 팬츠예요. 길게 빠진 양 사이드...",0.5967,negative,positive,1,2026-04-28 17:18:55
여름맞이 지그재그 장바구니 털기. &quot;링크를 통해 발생된 수익의 일부를 수수료로 제공받습니다“ 모아놓은 여름 장바구니 공개  드무어 워터 루즈 체크셔츠 어텀 피치st셔츠 리얼코코 앤디오 골지나시 블랙업 스탠다드 유넥 반팔티 아틀리에나인...,0.5598,neutral,neutral,2,2026-04-28 17:18:55
직장인 중기 임산부 데일리룩 봄 코디(24~25주) : 임부복 없이.... (효과는 미미했다!) ✔ 상의 : 블랙업 비베이직 스탠다드 라운드 가디건 ✔ 하의 : 데이하이 텐셀 데일리 롱스커트 크림 두쫀쿠룩으로 레이어드해봤다. 가디건은 전에도 한번 포스팅했던 블랙업. 이너티는...,0.4641,positive,positive,1,2026-04-28 17:18:55
"또 오랜만에 데일리룩. 블랙업에서 산 퍼자켓 지분율 99.999% 길 가다 소품샵에서 우연히 산 15,000원짜리 호피 무늬 볼캡 너무 만족 오프라인 로드샵에서 산 티셔츠 마음에 든다 ! 아직도 잘 입고 다니는 노스페이스 눕시 맨날 이...",0.3927,negative,positive,1,2026-04-28 17:18:55
4월에는 @. 블랙업 커피 가세요 여기 시그니처 커피 존맛탱임 해수염커피였나?&gt; 하우니가 감자말랑이로 메추리알 만들어줌 성경공부하고 카페 갔다가 현정이가 집까지 델따 줌 ㅠㅠ 이 천사같은 여자.. 세정 영현이언니의...,0.5949,negative,positive,1,2026-04-28 17:18:55
